title,url,price,location,year,mileage
"Ford Kuga 2,0D 190Ks, 4X4, ST-LINE X, KAMERA, LED, GRIJ. SJEDALA",https://www.njuskalo.hr/auti/ford-kuga-2.0d-190ks-4x4-st-line-x-kamera-led-grij-sjedala-oglas-50892224,25.990 €,"Peščenica - Žitnjak, Peščenica",2021,118.700 km
KUGA ST LINE 2.5 FHEV 180KS CVT FWD,https://www.njuskalo.hr/auti/ford-kuga-2.5-automatik-oglas-47688403,"34.913,06 €","Zadar, Smiljevac",2026,
"Ford Kuga 2.0 TDCi ST-Line X, LED, Grijanje sjedala, Alu napl, Jamstvo",https://www.njuskalo.hr/auti/ford-kuga-2.0-tdci-st-line-x-led-grijanje-sjedala-alu-napl-jamstvo-oglas-50593740,25.999 €,"Peščenica - Žitnjak, Peščenica",2021,100.741 km
"Ford Kuga 2,5 FHEV / TITANIUM / LEASING",https://www.njuskalo.hr/auti/ford-kuga-2.5-fhev-leasing-oglas-50860861,18.500 €,"Petrinja, Petrinja",2023,120.000 km
"Ford Kuga 2,5 PHEV 225 ST-Line X, PDV, KEYLESS, MRTVI KUT, B&O, HuD",https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-225-st-line-x-pdv-keyless-mrtvi-kut-b-hud-oglas-50859064,21.900 €,"Peščenica - Žitnjak, Peščenica",2020,85.000 km
"Rabljeno vozilo Ford Kuga 2.0 EcoBlue Automatic ST-line 4x4, Diesel",https://www.njuskalo.hr/auti/rabljeno-vozilo-ford-kuga-2.0-ecoblue-automatic-st-line-4x4-diesel-oglas-50991333,26.370 €,"Stenjevec, Jankomir",2022,92.248 km
"Rabljeno vozilo Ford Kuga 2.0 Ecoblue Automatic, Diesel",https://www.njuskalo.hr/auti/rabljeno-vozilo-ford-kuga-2.0-ecoblue-automatic-diesel-oglas-50984915,27.500 €,"Stenjevec, Jankomir",2024,42.525 km
"Ford Kuga 1,5 EcoBoost 186 KS ST-line automatik",https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoboost-st-line-automatik-oglas-49503298,27.950 €,"Stenjevec, Špansko",2024,25.000 km
"Ford Kuga 1,5 EcoBlue automatik",https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoblue-automatik-oglas-50115691,14.900 €,"Kutina, Kutina",2022,146.031 km
Ford Kuga 2.5 FHEV Automatic ST-Line 190,https://www.njuskalo.hr/auti/rabljeno-vozilo-ford-kuga-2.5-fhev-automatic-st-line-190-benzin-oglas-50958218,24.750 €,"Stenjevec, Jankomir",2023,81.246 km
"Ford Kuga ST Line 1,5 EcoBoost AT8",https://www.njuskalo.hr/auti/ford-kuga-st-line-1.5-ecoboost-at8-oglas-47275482,25.900 €,"Osijek, Gornji grad / Centar",2024,
"Ford Kuga 2,0 LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/ford-kuga-2.0-leasing-bez-ucesca-bez-jamaca-oglas-50894942,27.900 €,"Peščenica - Žitnjak, Peščenica",2024,23.000 km
"Ford Kuga 2,5 LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/ford-kuga-2.5-leasing-bez-ucesca-bez-jamaca-oglas-50894765,21.900 €,"Peščenica - Žitnjak, Peščenica",2020,85.000 km
"Ford Kuga 2,0 EcoBlue LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/ford-kuga-2.0-ecoblue-leasing-bez-ucesca-bez-jamaca-oglas-50894757,25.990 €,"Peščenica - Žitnjak, Peščenica",2021,118.700 km
"Ford Kuga 1,5 EcoBlue - DIZEL - PRVI VLASNIK - NIJE UVOZ",https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoblue-oglas-50130892,16.500 €,"Slavonski Brod, Livada",2022,123.705 km
"Ford Kuga 2.5  hybrid,klima,alu,nnavi,kamera,kuka",https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoboost-hybrid-oglas-50807829,19.000 €,"Velika Gorica, Podbrežnica",2020,180.000 km
Ford Kuga 2.5 FHEV Automatic 180,https://www.njuskalo.hr/auti/rabljeno-vozilo-ford-kuga-2.5-fhev-automatic-180-benzin-oglas-50720073,37.500 €,"Stenjevec, Jankomir",2025,20.000 km
Ford Kuga 1.5 Ecoboost Automatic ST-Line,https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoboost-automatic-st-line-30.500.00-oglas-50193832,30.500 €,"Stenjevec, Jankomir",2024,5.329 km
Ford Kuga 1.5 Ecoboost Automatic,https://www.njuskalo.hr/auti/ford-kuga-1.5-ecoboost-automatic-29.900.00-nije-pdv-oglas-49400179,26.900 €,"Stenjevec, Jankomir",2024,25.000 km
Ford Kuga 2.5 PHEV Automatic ST-Line 225,https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-automatic-st-line-225-33.900.01-oglas-49344358,28.500 €,"Stenjevec, Jankomir",2023,65.000 km
Ford Kuga 2.5 PHEV Automatic 225,https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-automatic-225-29.500.00-oglas-49344356,27.900 €,"Stenjevec, Jankomir",2023,29.313 km
Ford Kuga 2.5 PHEV Automatic ST-Line 225,https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-automatic-st-line-225-30.500.00-oglas-49344353,27.500 €,"Stenjevec, Jankomir",2025,35.000 km
Ford Kuga 2.5 PHEV Automatic 225,https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-automatic-225-28.900.00-oglas-49344351,27.900 €,"Stenjevec, Jankomir",2023,26.714 km
Ford Kuga 2.5 PHEV Automatic ST-Line 225,https://www.njuskalo.hr/auti/ford-kuga-2.5-phev-automatic-st-line-225-28.900.00-oglas-49344347,25.900 €,"Stenjevec, Jankomir",2025,50.000 km
"Rabljeno vozilo Ford Kuga 2.5 FHEV Automatic 180, Benzin",https://www.njuskalo.hr/auti/ford-kuga-2.5-fhev-automatic-180-36.700.00-oglas-49320842,32.500 €,"Stenjevec, Jankomir",2025,15.000 km
