title,url,price,location,year,mileage
Volvo XC40 D3,https://www.njuskalo.hr/auti/volvo-xc40-d3-oglas-49199460,33.450 €,"Split, Sirobuja",2020,29.310 km
"PRILIKA! Volvo XC40 T5 Recharge R-Design – Full oprema, Panorama, P",https://www.njuskalo.hr/auti/volvo-xc40-t5-r-design-262hp-automatik-oglas-50651623,25.900 €,"Črnomerec, Bijenik",2020,122.000 km
Volvo XC40 B3 automatik,https://www.njuskalo.hr/auti/volvo-xc40-b3-automatik-oglas-50986253,33.000 €,"Maksimir, Ravnice",2024,24.420 km
Volvo XC40 B3 2025 Mild-hybrid 18000km,https://www.njuskalo.hr/auti/volvo-xc40-b3-2025-mild-hybrid-18000km-oglas-50935230,31.999 €,"Vir, Vir",2025,18.000 km
"Volvo XC40 1.5 T5 REACHARGE, KAMERA, TEMPOMAT, BT, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-1.5-t5-reacharge-kamera-tempomat-bt-jamstvo-oglas-50987545,"32.196,55 €",,2021,61.555 km
"Volvo XC40 2.0 CORE, TEMPOMAT, KAMERA, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-2.0-core-tempomat-kamera-jamstvo-oglas-50987543,"34.975,45 €",,2024,14.289 km
"Volvo XC40 T5 Plug-in Hybrid AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/volvo-xc40-t5-plug-in-hybrid-automatik-led-navigacija-kamera-oglas-49465428,26.900 €,,2021,70.089 km
"Volvo XC40 T5 Plug-in Hybrid AUTOMATIK *LED, NAVIGACIJA, KAMERA",https://www.njuskalo.hr/auti/volvo-xc40-t5-plug-in-hybrid-automatik-led-navigacija-kamera-oglas-48647705,29.900 €,,2022,34.074 km
VOLVO XC40 1.5 T3 MOMENTUM PRO,https://www.njuskalo.hr/auti/volvo-xc40-1.5-t3-momentum-pro-oglas-50906681,23.900 €,,2021,152.505 km
Volvo XC40 1.5 T3-A MOMENTUM,https://www.njuskalo.hr/auti/volvo-xc40-xc40-oglas-50456977,19.900 €,"Peščenica - Žitnjak, Resničina",2022,194.110 km
"Volvo XC40 1.5T5 TWE 262HP ULTRA BRIGHT AT FWD DCT, NAV, KAMERA, TEMPO",https://www.njuskalo.hr/auti/volvo-xc40-1.5t5-twe-262hp-ultra-bright-at-fwd-dct-nav-kamera-tempo-oglas-50055891,32.993 €,,2023,54.163 km
"Volvo XC40 T2 Core AT FWD , NAVIGACIJA , STRAŽNJA KAMERA, TEMPOMAT",https://www.njuskalo.hr/auti/volvo-xc40-t2-core-at-fwd-navigacija-straznja-kamera-tempomat-oglas-50959579,"26.595,78 €",,2022,58.213 km
Volvo XC40 T3 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/volvo-xc40-t3-leasing-bez-ucesca-bez-jamaca-oglas-50942695,24.900 €,"Donja Dubrava, Retkovec",2021,104.024 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50103645,35.985 €,"Novi Zagreb - Istok, Sloboština",2025,4.900 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50104653,35.985 €,"Novi Zagreb - Istok, Sloboština",2026,4.900 km
VOLVO XC40 XC40 B3-A PLUS DARK,https://www.njuskalo.hr/auti/volvo-xc40-xc40-b3-a-plus-dark-oglas-49323361,39.850 €,"Novi Zagreb - Istok, Sloboština",2025,
"Volvo XC40 B3 (P) 163HP CORE AT FWD DCT, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-p-163hp-core-at-fwd-dct-jamstvo-oglas-50898574,36.990 €,,2025,
"Volvo XC40 B3 MILD HYBRID PETROL CORE 163HP, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-mild-hybrid-petrol-core-163hp-jamstvo-oglas-50892134,36.990 €,,2025,
"Volvo XC40 B3 (P) 163HP BLACK EDITION FWD, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-p-163hp-black-edition-fwd-jamstvo-oglas-50836344,44.900 €,,2025,
"Volvo XC40 B3 CORE, GRIJANJE SJEDALA, STRAŽNJA KAMERA, NAVIGACIJA, JAM",https://www.njuskalo.hr/auti/volvo-xc40-vovlo-b3-core-grijanje-sjedala-straznja-kamera-navigaci-oglas-50703751,"32.395,66 €",,2024,67.277 km
Volvo XC40 T5 RECHARGE  automatik,https://www.njuskalo.hr/auti/volvo-xc40-t5-recharge-automatik-oglas-46833233,25.500 €,"Brezovica, Brezovica",2020,95.000 km
Volvo XC40 Recharge Twin 408ks R-Design 78 kWh,https://www.njuskalo.hr/auti/volvo-xc40-recharge-twin-408ks-r-design-oglas-50309474,28.700 €,"Nedelišće, Pušćine",2021,60.500 km
Volvo XC40 B3 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/volvo-xc40-b3-leasing-bez-ucesca-bez-jamaca-oglas-50176277,25.990 €,"Sesvete, Sesvete",2023,143.000 km
Volvo XC40 D3 AWD,https://www.njuskalo.hr/auti/volvo-xc40-d3-awd-oglas-49562133,27.511 €,"Velika Gorica, Cvjetno naselje",2020,101.419 km
