title,url,price,location,year,mileage
"KIA SPORTAGE 1,6 T-GDi EX FRESH PLUS DCT 2WD",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-fresh-plus-dct-2wd-oglas-50890614,29.890 €,"Varaždin, Brezje",2025,18.793 km
Kia Sportage 1.6 CRDi GT-Line Autom.,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-gt-line-autom-oglas-51050389,24.800 €,"Novi Zagreb - Istok, Dugave",2023,100.890 km
"Kia Sportage 1,6 CRDi automatik",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-oglas-51065345,19.000 €,"Novi Zagreb - Zapad, Lanište",2021,132.000 km
"Kia Sportage 1,6 CRDi 136 automatik / TVORNIČKO JAMSTVO + REGISTRACIJA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-jamstvo-registracija-oglas-50039649,22.900 €,"Rijeka, Škurinje",2023,99.831 km
"KIA SPORTAGE 1,6 T-GDI HP MHEV GT-LINE DCT 2WD",https://www.njuskalo.hr/auti/kia-sportage-1.6-oglas-44662147,33.000 €,"Zadar, Bulevar",2023,47.000 km
Kia Sportage 1.6 CRDI STYLE 2WD | 24MJ JAMSTVA | U PDV-U,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-style-2wd-24mj-jamstva-pdv-oglas-51055065,21.499 €,"Sesvete, Sesvete",2023,98.435 km
"Kia Sportage 1.6 Crdi AUT.Design, LEASING BEZ UČEŠĆA, JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-aut-design-leasing-bez-ucesca-jamstvo-oglas-50870400,22.990 €,"Sisak, Zeleni brijeg",2023,136.000 km
Kia Sportage 1.6  AWD Automatik – u PDVu– NIJE UVOZ – 2 g. GARANCIJA,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-awd-automatik-4x4-nije-uvoz-3-g-garancije-oglas-49433424,24.900 €,"Lovran, Lovran",2021,81.000 km
Kia Sportage 1.6 CRDI automatik FULL OPREMA / GT LINE / REG 1 GOD !!,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-gt-line-reg-1-god-oglas-50956665,22.490 €,"Trešnjevka - Sjever, Rudeš",2022,144.500 km
Kia Sportage 1.6 CRDI automatik,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-oglas-49800943,23.900 €,"Pula, Veli vrh",2022,95.000 km
"Kia Sportage 1,6 CRDi DCT7 AWD GT-LINE",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-awd-gtline-dct-7-oglas-48991678,20.900 €,"Pula, Veli vrh",2021,140.000 km
Kia Sportage #AUTOMATIK#HR AUTO#JAMSTVO#PDV#LEASING BEZ UČEŠĆA#,https://www.njuskalo.hr/auti/kia-sportage-automatik-hr-auto-jamstvo-pdv-leasing-bez-ucesca-oglas-50989355,28.000 €,"Stenjevec, Jankomir",2024,16.245 km
Kia Sportage 1.6 automatik,https://www.njuskalo.hr/auti/kia-sportage-1.6-automatik-oglas-50575151,35.900 €,"Sesvete, Sesvete",2024,23.000 km
"Kia Sportage 1.6 CRDI AUTOMATIK,JAMSTVO,KAMERA,RADAR,LED,U PDV-U!",https://www.njuskalo.hr/auti/kia-sportage-1.6-automatik-oglas-50744173,21.990 €,"Podsljeme, Štefanovec",2023,111.000 km
"Kia Sportage 1,6 T-GDI MHEV LX Fresh",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-mhev-lx-fresh-oglas-50423209,23.100 €,"Šibenik, Njivice",2023,79.100 km
Kia Sportage  dizel 1.6 crdi hp mhev,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-hp-mhev-oglas-49353812,30.500 €,"Zemunik Donji, Smoković",2024,55.000 km
KIA SPORTAGE 1.6 T-GDI - GT LINE - 2022 GOD - LED - PANORAMA - U PDVU,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-gt-line-2022-god-led-panorama-pdvu-oglas-48827666,33.000 €,"Varaždin, Centar",2022,47.000 km
"Kia Sportage 1,6 CRDi LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-leasing-bez-ucesca-bez-jamaca-oglas-51021721,24.900 €,"Donja Dubrava, Retkovec",2023,51.413 km
Kia Sportage 1.6 MHEV automatik,https://www.njuskalo.hr/auti/kia-sportage-1.6-mhev-automatik-oglas-50770617,21.000 €,"Zaprešić, Centar",2021,110.111 km
"Kia Sportage 1.6 CRDi AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-led-navigacija-kamera-oglas-51007889,24.900 €,,2023,51.413 km
"Kia Sportage 1.6 CRDI GT LINE ** AUTOMATIK, PANORAMA, KOŽA, ALU 19 **",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-gt-line-automatik-panorama-koza-alu-19-oglas-48125949,19.999 €,"Osijek, Industrijska zona (Čepinska)",2020,132.975 km
Kia Sportage 1.6 T-GDI MHEV Fresh DSG,https://www.njuskalo.hr/auti/kia-sportage-1.6-oglas-50988187,25.000 €,"Sesvete, Planina Gornja",2024,30.000 km
"KIA Sportage 1.6 T-GDI EX STYLE , NAVIGACIJA, GRIJANJE VOLANA, STRAŽNJ",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-style-navigacija-grijanje-volana-straznj-oglas-50979752,31.877 €,,2024,30.412 km
Kia Sportage 1.6 PHEV GT-L 4x4- 2023 god 1.vlasnik -Tvorničko jamstvo!,https://www.njuskalo.hr/auti/kia-sportage-1.6-phev-4x4-2023-god-1-vlasnik-tvornicko-jamstvo-oglas-50823410,31.700 €,"Rijeka, Turnić",2023,96.179 km
"Kia Sportage 2WD 1,6 T-GDI MHEV LX Fresh ISG DCT",https://www.njuskalo.hr/auti/kia-sportage-2wd-1.6-t-gdi-mhev-lx-fresh-isg-dct-oglas-50767783,30.200 €,"Pula, Šijana",2025,22.639 km
"Kia Sportage 1,6 CRDi, black edition, automatik, garancija",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-oglas-49969241,18.400 €,"Stenjevec, Stenjevec",2021,163.300 km
"KIA Sportage 1.6 T-GDI FRESH PLUS, NAVIGACIJA, GRIJANJE VOLANA, STRAŽN",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-fresh-plus-navigacija-grijanje-volana-strazn-oglas-50959580,29.990 €,,2024,18.516 km
"Kia Sportage 1.6 CRDI AUTOMATIK,JAMSTVO,KAMERA,RADAR,LED,U PDV-U!",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-jamstvo-kamera-radar-led-pdv-oglas-50827050,25.990 €,"Podsljeme, Štefanovec",2024,86.000 km
Kia Sportage 1.6 T-GDI PHEV 4WD GT-Line Automatik 265 KS * REG 07/2027,https://www.njuskalo.hr/auti/kia-sportage-1.6-plug-in-hybrid-gt-line-4wd-automatik-dolasku-oglas-50656467,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
Kia Sportage 1.6 T-GDI PHEV 4WD GT-Line Automatik 265 KS * REG 07/2027,https://www.njuskalo.hr/auti/kia-sportage-1.6-plug-in-hybrid-gt-line-4wd-automatik-dolasku-oglas-50656513,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
Kia Sportage 1.6 CRDI LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-leasing-bez-ucesca-bez-jamaca-oglas-50942131,18.900 €,"Donja Dubrava, Retkovec",2021,105.195 km
"Kia Sportage 1,6 CRDi MHEV automatik",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-mhev-oglas-41080633,16.900 €,"Pula, Veli vrh",2020,152.000 km
Kia Sportage 1.6 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/kia-sportage-1.6-leasing-bez-ucesca-bez-jamaca-oglas-50915578,33.990 €,"Novi Zagreb - Istok, Kamenarka",2022,94.638 km
Kia Sportage 1.6 T-GDI EX Fresh Plus DCT *malo rabljeno*,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-fresh-plus-dct-malo-rabljeno-oglas-50255753,31.399 €,"Koprivnica, Banovac",2024,17.772 km
Kia Sportage 1.6 T-GDI EX Style DCT + HEAD UP MY2026,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-style-dct-head-up-my2026-oglas-48328199,37.900 €,"Koprivnica, Banovac",2025,
"Kia Sportage 1,6 CRDi LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-leasing-bez-ucesca-bez-jamaca-oglas-50894915,19.490 €,"Peščenica - Žitnjak, Peščenica",2020,89.672 km
Kia Sportage 1.6 CRDI Automatic GT-line,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatic-gt-line-oglas-50476857,20.390 €,"Stenjevec, Jankomir",2020,109.680 km
"Kia Sportage 1.6 CRDI 4WD,GT-LINE,PANORAMA,KOŽA,ACC,HLAĐENJE SJEDALA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-4wd-gt-line-panorama-koza-acc-hladenje-sjedala-oglas-47198107,22.899 €,"Sesvete, Sopnica",2020,96.738 km
"Kia Sportage 1.6 T-GDI Aut. LX Fresh 160 KS, REG 10/26 LED+KAM+GR SJED",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-aut-lx-fresh-160-ks-reg-10-26-led-kam-gr-sjed-oglas-49851445,26.950 €,"Varaždin, Koprivnička",2024,36.750 km
