title,url,price,location,year,mileage
"Toyota RAV4 2.5 AWD Aut. 306 KS, LED+ACC+GR SJED+VIRT+KAM",https://www.njuskalo.hr/auti/toyota-rav4-2.5-awd-aut-306-ks-led-acc-gr-sjed-virt-kam-oglas-50991457,61.450 €,Njemačka Objavljen: 15.07.2026.,2026,7.500 km
"Toyota RAV4 AWD Aut. 306 KS, LED+ACC+4xGR SJED+KAM+PARK",https://www.njuskalo.hr/auti/toyota-rav4-awd-aut-306-ks-led-acc-4xgr-sjed-kam-park-oglas-50991404,56.400 €,Njemačka Objavljen: 15.07.2026.,2025,13.715 km
"Toyota RAV4 2,0 175KS CVT LUXURY COMFORT ACC LED KAMERA APPLE 1.VL.",https://www.njuskalo.hr/auti/toyota-rav4-2.0-175ks-cvt-luxury-comfort-acc-led-kamera-apple-1-vl-oglas-46788300,24.500 €,Njemačka,2020,77.000 km
"Toyota RAV4 2,5 4x4 Hybrid GR SPORT TECHNIK JBL! PREMIUM ACC JAMSTVO",https://www.njuskalo.hr/auti/toyota-rav4-2.5-4x4-hybrid-gr-sport-technik-jbl-premium-acc-jamstvo-oglas-50535673,39.980 €,Njemačka,2023,28.000 km
TOYOTA RAV4 2.5 HSD HYBRID,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hsd-hybrid-oglas-50951227,28.900 €,,2021,133.502 km
"Toyota RAV4 Hybrid Business Aut Kamer.Koža,Navig.€31.700 do reg!",https://www.njuskalo.hr/auti/toyota-rav4-hybrid-business-aut-kamer-koza-navig-31.700-reg-oglas-50954876,31.700 €,Njemačka,2023,139.000 km
"Toyota RAV4 2,5 HYBRID, 1.VLASNIK REGISTRACIJA GOD. DANA,VELIKI SERVIS",https://www.njuskalo.hr/auti/toyota-rav4-2.5-oglas-50761371,25.000 €,"Darda, Darda",2019,180.189 km
"Toyota RAV4 2,0 LED navi gr.sj. PDCx2 kamera",https://www.njuskalo.hr/auti/toyota-rav4-2.0-led-navi-gr-sj-pdcx2-kamera-oglas-50949370,26.790 €,Njemačka,2019,71.000 km
"Toyota RAV4 2,5 LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-leasing-bez-ucesca-bez-jamaca-oglas-50943119,28.999 €,"Sesvete, Sesvete",2022,119.489 km
Toyota RAV4 2.5 Hybrid 222 CVT Dynamic Business 4WD,https://www.njuskalo.hr/auti/toyota-rav4-2.5-automatik-oglas-50940886,36.000 €,"Podsused - Vrapče, Vrapče",2021,83.000 km
"Toyota RAV4 2,5 Hybrid 4x4 - LED, NAVI, KAMERA, ANDROID AUTO, CARPLAY",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-led-navi-kamera-android-auto-carplay-oglas-50898018,31.700 €,Njemačka,2021,69.250 km
Toyota RAV4 Hybrid AWD-i – Executive/JBL – 360° kamera – Android Auto,https://www.njuskalo.hr/auti/toyota-rav4-hybrid-awd-executive-jbl-360-kamera-android-auto-oglas-50894306,28.900 €,"Dugo Selo, Dugo Selo - Centar",2020,125.992 km
"Toyota RAV4 2,5 Style Selection Plus",https://www.njuskalo.hr/auti/toyota-rav4-2.5-automatik-oglas-49317749,48.500 €,"Podsused - Vrapče, Trdica",2024,20.000 km
"Toyota RAV4 2,5 Hybrid 4x4 Team D LED navi gr.sj. PDCx2 kam relax gar.",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-team-d-led-navi-gr-sj-pdcx2-kam-relax-gar-oglas-50867580,28.990 €,Njemačka,2020,109.000 km
"Toyota RAV4 2,5 Hybrid 4x4 Team D LED navi gr.sj. PDCx2 kam",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-team-d-led-navi-gr-sj-pdcx2-kam-oglas-50867547,28.390 €,Njemačka,2019,101.000 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, 360 KAMERA, JBL",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-360-kamera-jbl-oglas-50650112,47.350 €,Njemačka,2025,9.880 km
"Toyota RAV4 2,5 HYBRID - DYNAMIC PLUS, LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-dynamic-plus-led-navi-kamera-oglas-50643828,30.490 €,Njemačka,2022,92.320 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA, KEYLESS",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-kamera-keyless-oglas-50643799,27.900 €,Njemačka,2019,92.850 km
"Toyota RAV4 2,5 HYBRID - PANO, LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-pano-led-navi-kamera-oglas-50643766,33.450 €,Njemačka,2022,81.760 km
"Toyota RAV4 2,5 HYBRID 4x4 - BLIS, LED, NAVI, KAMERA, ACC",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-blis-led-navi-kamera-acc-oglas-50643748,32.490 €,Njemačka,2022,95.410 km
